Announcement Date,Parent Company,Company,Facility Name,Phase,City,State,Manufacturing Focus,Component Category,EV/Battery Production,Announcement Effective Year,Existing Union?,Announced EV Investment,Announced EV Jobs,Congressional District,30D Eligible (Defunct),Federal Funding Received,Federal Program,Source
8/25/20,DURA Automotive Systems,DURA Automotive Systems,Muscle Shoals Manufacturing Facility,Original,Muscle Shoals,AL,Batteries,Battery Enclosures,Operational,2022,No Evidence,"$59,000,000",270,AL04,No Evidence,$0,None,https://governor.alabama.gov/newsroom/2020/08/gov-ivey-dura-automotive-systems-to-produce-ev-battery-trays-at-alabama-facility-creating-279-jobs-in-muscle-shoals/
8/19/20,Halocarbon,Halocarbon,North Augusta Manufacturing Plant,Original,Beech Island,SC,Batteries,Electrolytes and Electrolyte Inputs,Operational,,No Evidence,,,SC02,No Evidence,$0,None,https://halocarbon.com/the-future-of-electric-vehicles-higher-performing-lithium-ion-battery/
7/23/20,Nikola Motors,Nikola Motors,Coolidge Multi-Product Factory 4.0,Expansion 1,Coolidge,AZ,Heavy-Duty (Class 7-8),Vehicle Assembly,Canceled,2023,No Evidence,"$600,000,000","1,800",AZ02,No Evidence,$0,None,"https://www.nikolamotor.com/press_releases/nikola-corporation-celebrates-the-customer-launch-of-serial-production-in-coolidge-arizona-163/#:~:text=The%20facility%20is%20capable%20of,to%2010%2C000%20trucks%20per%20year"
7/23/20,Nikola Motors,Nikola Motors,Coolidge Multi-Product Factory 4.0,Expansion 2,Coolidge,AZ,Heavy-Duty (Class 7-8),Vehicle Assembly,Canceled,2024,No Evidence,,,AZ02,No Evidence,$0,None,https://www.prnewswire.com/news-releases/nikola-corporation-breaks-ground-on-coolidge-multi-product-factory-4-0-manufacturing-facility-301098901.html
7/22/20,Tesla,Tesla,Gigafactory 5,Original,Austin,TX,Multiple Classes,Vehicle Assembly,Operational,2022,No Evidence,"$1,100,000,000","5,000",TX35,Good Evidence,$0,None,https://www.rgj.com/story/news/2020/07/22/tesla-austin-factory-location-earnings-call/5490790002/
6/25/20,SK,SK On,Commerce Battery Plant,Expansion 1,Commerce,GA,Batteries,Cells; Modules; Packs,Operational,2023,No Evidence,"$940,000,000","1,000",GA10,No Evidence,$0,None,https://gov.georgia.gov/press-releases/2020-06-25/sk-innovation-invest-another-940-million-jackson-county-expansion-create
5/18/20,Capstone Green Energy,Capstone Green Energy,Corporate HQ and Manufacturing Facility,Original,Van Nuys,CA,EV Charging,Electrical Components,Operational,,No Evidence,,,CA29,No Evidence,$0,None,https://www.capstoneturbine.com/
4/16/20,Murata Power Solutions,Calex Manufacturing,Concord Manufacturing Facility,Original,Concord,CA,Parts,Power Electronics,Operational,,No Evidence,,,CA10,No Evidence,$0,None,https://www.prnewswire.com/news-releases/calex-announces-ruggedized-3kw-bi-directional-dc-dc-converter-for-automotive-e-mobility-and-battery-applications-301041704.html
3/31/20,Enovix,Enovix,Fremont Production Facility,Original,Fremont,CA,Batteries,Cells; Packs,Operational,2021,No Evidence,,,CA17,No Evidence,$0,None,https://www.prnewswire.com/news-releases/enovix-secures-45-million-from-investors-and-customers-to-produce-and-commercialize-its-3d-silicon-lithium-ion-battery-301032372.html
2/18/20,EVBox,EVBox,Innovation Park Facility,Original,Libertyville,IL,EV Charging,Charging Units,Canceled,2020,No Evidence,,100,IL10,No Evidence,$0,None,"https://news.evbox.com/en-WW/186164-evbox-announces-the-lease-of-north-american-headquarters-and-production-facility-outside-chicago-il#:~:text=Libertyville%2C%20February%2018%2C%202020%E2%80%94,40%20miles%20north%20of%20Chicago."
2/10/20,Rivian,Rivian,Normal Factory,Original,Normal,IL,Multiple Classes,Vehicle Assembly,Operational,2021,No Evidence,"$2,500,000,000","6,000",IL17,Good Evidence,$0,None,https://www.washingtonpost.com/us-policy/2022/09/12/auto-industry-electric-car-ev-revolution
2/4/20,Enphase Energy,ClipperCreek,Auburn Facility,Original,Auburn,CA,EV Charging,Charging Units,Operational,,No Evidence,,30,CA03,No Evidence,$0,None,https://clippercreek.com/clippercreek-milestone/
2/1/20,Workhorse,Workhorse,Motiv Stockton Plant,Original,Stockton,CA,Medium-Duty (Class 3-6),Vehicle Assembly,Operational,2020,No Evidence,,,CA09,No Evidence,$0,None,https://www.worktruckonline.com/351256/motiv-opens-3rd-california-facility
1/29/20,BorgWarner,BorgWarner,Kokomo Production Plant,Original,Kokomo,IN,Parts,Power Electronics,Operational,,No Evidence,,,IN05,No Evidence,$0,None,https://www.kokomotribune.com/news/local_news/auto-experts-optimistic-about-borgwarner-acquiring-kokomos-delphi-facility/article_86a99298-42e9-11ea-b3b3-6b163989f082.html
1/27/20,General Motors,General Motors,Factory ZERO Detroit-Hamtramck Assembly Center,Original,Detroit,MI,Light-Duty (Class 1-2),Vehicle Assembly,Operational,2021,Good Evidence,"$2,200,000,000","2,200",MI13,No Evidence,$0,None,https://www.fox2detroit.com/news/gm-investing-2-2-billion-in-detroit-hamtramck-plant-creating-2200-jobs
1/23/20,Xos Trucks,Xos Trucks,Fitzgerald Tennessee Manufacturing Facility,Original,Byrdstown,TN,Multiple Classes,Vehicle Assembly,Operational,2020,No Evidence,,300,TN06,No Evidence,$0,None,https://www.businessfleet.com/349446/how-a-fleet-operator-builds-an-electric-truck
1/22/20,Enchem,Enchem,US Headquarters and Electrolyte Manufacturing Plant,Original,Commerce,GA,Batteries,Electrolytes and Electrolyte Inputs,Operational,2021,No Evidence,"$30,675,000",150,GA10,No Evidence,$0,None,https://gov.georgia.gov/press-releases/2020-01-22/enchem-build-two-facilities-jackson-county-create-300-jobs
1/15/20,Geely,Volvo Cars,South Carolina Car Factory,Original,Ridgeville,SC,Batteries,Packs,Operational,2023,No Evidence,"$300,000,000",750,SC01,No Evidence,$0,None,"https://www.assemblymag.com/articles/95410-volvo-building-us-battery-assembly-plant#:~:text=RIDGEVILLE%2C%20SC%20%E2%80%94%20Volvo%20will%20build,line%20and%20Volvo%20Car%20University."
1/13/20,Geely,Volvo Cars,South Carolina Car Factory,Original,Ridgeville,SC,Light-Duty (Class 1-2),Vehicle Assembly,Operational,2023,No Evidence,"$300,000,000",750,SC01,No Evidence,$0,None,"https://www.assemblymag.com/articles/95410-volvo-building-us-battery-assembly-plant#:~:text=RIDGEVILLE%2C%20SC%20%E2%80%94%20Volvo%20will%20build,line%20and%20Volvo%20Car%20University."
1/1/20,Stellantis,Stellantis,Toledo Assembly North Complex,Original,Toledo,OH,Light-Duty (Class 1-2),Vehicle Assembly,Operational,2020,Good Evidence,"$160,000,000",100,OH09,Good Evidence,$0,None,https://www.toledoblade.com/business/development/2019/12/04/fiat-chrysler-invest-285-million-into-toledo-plants-uaw-new-jobs-expected/stories/20191204133
12/13/19,Xerion,Xerion,Dayton Cell Production Facility,Original,Vandalia,OH,Batteries,Cells; Packs,Planned,,No Evidence,,,OH10,No Evidence,$0,None,https://www.daytondailynews.com/business/battery-maker-plans-21m-investment-vandalia-plant/IUA02IZGPUBy1m3pKZUUeM/
12/9/19,Nu Ride,Lordstown Motors,Lordstown Assembly,Original,Lordstown,OH,Light-Duty (Class 1-2),Vehicle Assembly,Canceled,2022,No Evidence,"$40,000,000",450,OH14,No Evidence,$0,None,https://www.freep.com/story/money/cars/general-motors/2019/12/09/gm-lordstown-loan-buy-back-option/2629106001/
12/9/19,Nu Ride,Lordstown Motors,Lordstown Assembly,Update,Lordstown,OH,Light-Duty (Class 1-2),Vehicle Assembly,Canceled,2022,No Evidence,"($40,000,000)",-450,OH14,No Evidence,$0,None,https://investor.lordstownmotors.com/news-releases/news-release-details/lordstown-motors-announces-strategic-restructuring-process
12/5/19,General Motors,General Motors,Ultium Cells Warren (JV),Original,Lordstown,OH,Batteries,Cells,Operational,2022,Good Evidence,"$1,150,000,000",550,OH14,No Evidence,"$416,666,667",Loan Programs Office (LPO),https://governor.ohio.gov/media/news-and-media/dewine-husted-announce-1100-jobs-coming-to-northeast-ohio
12/5/19,LG Corporation,LG Energy Solution,Ultium Cells Warren (JV),Original,Lordstown,OH,Batteries,Cells,Operational,2022,Good Evidence,"$1,150,000,000",550,OH14,No Evidence,"$416,666,667",Loan Programs Office (LPO),https://governor.ohio.gov/media/news-and-media/dewine-husted-announce-1100-jobs-coming-to-northeast-ohio
11/13/19,Volkswagen Group,Volkswagen,Chattanooga Plant,Original,Chattanooga,TN,Light-Duty (Class 1-2),Vehicle Assembly,Operational,2022,Good Evidence,"$800,000,000","1,000",TN03,Good Evidence,$0,None,https://media.vw.com/en-us/releases/1227
10/29/19,Rio Tinto,Arcadium Lithium,Bessemer City Manufacturing Plant,Original,Bessemer City,NC,Minerals,Lithium,Operational,2022,No Evidence,"$18,000,000",270,NC10,No Evidence,$0,None,https://ir.arcadiumlithium.com/investors/news/news-details/2019/Livent-Hosts-Groundbreaking-Ceremony-for-Construction-of-Additional-Lithium-Hydroxide-Production-Facilities-in-Bessemer-City-North-Carolina-10-29-2019/
10/27/19,Dana,Dana,Columbia Facility,Original,Columbia,MO,Parts,Power Electronics,Operational,,Good Evidence,,,MO03,No Evidence,$0,None,https://www.dana.com/contact/locations/
10/27/19,Dana,Dana,Fort Wayne Facility,Original,Fort Wayne,IN,Parts,Power Electronics,Operational,,Good Evidence,,,IN03,No Evidence,$0,None,https://www.dana.com/contact/locations/
10/27/19,Dana,Dana,Global HQ,Original,Maumee,OH,Parts,Power Electronics,Operational,,No Evidence,,,OH09,No Evidence,$0,None,https://www.dana.com/contact/locations/
10/27/19,Dana,Dana,Robinson Facility,Original,Robinson,IL,Parts,Power Electronics,Operational,,Some Evidence,,,IL12,No Evidence,$0,None,https://www.dana.com/contact/locations/
10/27/19,Dana,Dana,Sterling Facility,Original,Sterling,IL,Parts,Power Electronics,Operational,,Good Evidence,,,IL17,No Evidence,$0,None,https://www.dana.com/contact/locations/
10/16/19,Workhorse,Workhorse,Motiv Detroit Manufacturing Plant,Original,Novi,MI,Heavy-Duty (Class 7-8),Vehicle Assembly,Operational,,No Evidence,,,MI06,No Evidence,$0,None,https://www.motivps.com/news/californias-motiv-power-systems-secures-60m-investment-to-establish-detroit-operations/
10/14/19,Volvo Group,Nova Bus,Nova Bus Plattsburgh Plant,Original,Plattsburgh,NY,Heavy-Duty (Class 7-8),Vehicle Assembly,Canceled,2022,No Evidence,,,NY21,No Evidence,$0,None,https://www.prnewswire.com/news-releases/nova-bus-introduces-the-lfse-a-new-long-range-electric-bus-with-dual-charging-options-300937821.html
9/25/19,Lithium Americas,Lithium Nevada,Thacker Pass (JV),Original,,NV,Minerals,Lithium,Under Construction,,No Evidence,"$25,000,000",,,No Evidence,,Loan Programs Office (LPO),https://www.globenewswire.com/news-release/2019/09/25/1920483/0/en/Lithium-Americas-Provides-Update-on-the-Thacker-Pass-Lithium-Project.html
9/20/19,Exicom,Tritium,E-Mobility Innovation Center,Original,Torrance,CA,EV Charging,Charging Units,Operational,2019,No Evidence,,25,CA44,No Evidence,$0,None,https://tritiumcharging.com/tritium-opens-facility-in-los-angeles/
9/19/19,Volkswagen Group,Navistar,San Antonio Manufacturing Plant,Original,San Antonio,TX,Multiple Classes,Vehicle Assembly,Operational,2022,No Evidence,,,TX28,No Evidence,$0,None,https://news.navistar.com/2022-03-23-Navistar-Celebrates-Grand-Opening-of-its-Benchmark-San-Antonio-Manufacturing-Plant
7/26/19,BMW Group,BMW,Plant Spartanburg,Original,Greer,SC,Batteries,Cells; Modules; Packs,Operational,2019,No Evidence,"$10,000,000",172,SC04,No Evidence,$0,None,https://www.thedetroitbureau.com/2019/07/bmw-drops-10m-to-double-battery-capacity-at-sc-plant/
7/26/19,BMW Group,BMW,Plant Spartanburg,Original,Greer,SC,Light-Duty (Class 1-2),Vehicle Assembly,Operational,2019,No Evidence,"$10,000,000",172,SC04,No Evidence,$0,None,https://www.thedetroitbureau.com/2019/07/bmw-drops-10m-to-double-battery-capacity-at-sc-plant/
7/8/19,Mersen,Mersen,Graftech Graphite Production Facility,Original,Columbia,TN,Minerals,Graphite,Operational,2023,Good Evidence,"$33,600,000",,TN05,No Evidence,$0,None,https://www.mersen.us/news/mersen-acquisition-specialty-graphite-production-capacity
6/28/19,Volvo Group,Volvo Trucks,New River Valley Manufacturing Plant,Original,Dublin,VA,Heavy-Duty (Class 7-8),Vehicle Assembly,Operational,2021,Good Evidence,,,VA09,No Evidence,$0,None,https://www.governor.virginia.gov/newsroom/all-releases/2019/june/headline-841326-en.html
6/25/19,BorgWarner,BorgWarner,Gigafactory 2,Original,Hazel Park,MI,Batteries,Modules,Canceled,2021,No Evidence,"$40,000,000",224,MI11,No Evidence,$0,None,https://www.michiganbusiness.org/press-releases/2019/06/business-expansions-community-revitalization-projects-around-michigan-attract-$235-million-in-investment-support-creation-of-554-jobs/
6/24/19,Ford Motor Company,Ford,Chicago Assembly Plant,Original,Chicago,IL,Light-Duty (Class 1-2),Vehicle Assembly,Operational,2019,Good Evidence,,,IL02,No Evidence,$0,None,https://corporate.ford.com/operations/locations/global-plants/chicago-assembly-plant.html
5/31/19,BMZ,BMZ,BMZ USA,Original,Virginia Beach,VA,Batteries,Packs,Operational,2019,No Evidence,"$3,000,000",50,VA02,No Evidence,$0,None,https://www.electrive.com/2019/05/31/usa-new-headquarters-for-bmz-in-virginia-beach/
5/17/19,Cummins,Cummins,Cummins Columbus Engine Plant,Original,Columbus,IN,Parts,Electric Powertrains,Operational,2021,Good Evidence,"$30,000,000",75,IN06,No Evidence,,Domestic Manufacturing Conversion Grant Program,https://www.therepublic.com/2019/05/17/electrifying_news_cummins_chooses_city_as_hq_for_new_business_segment/
5/16/19,Tesla,Tesla,Gigafactory 2,Original,Buffalo,NY,EV Charging,Charging Units,Operational,,No Evidence,,,NY26,No Evidence,$0,None,https://www.cnet.com/roadshow/news/tesla-buffalo-gigafactory-supercharger-v3-energy-storage/
4/24/19,Daimler Truck,Western Star,Portland Truck Manufacturing Plant,Original,Portland,OR,Heavy-Duty (Class 7-8),Vehicle Assembly,Operational,2021,Good Evidence,,,OR03,No Evidence,$0,None,https://www.oregonlive.com/business/2019/04/daimler-will-convert-portland-factory-to-make-electric-trucks.html
4/23/19,Allison Transmission,Allison Transmission,Oshkosh Facility,Original,Oshkosh,WI,Parts,Electric Axles,Operational,2019,Good Evidence,,,WI06,No Evidence,$0,None,https://www.prnewswire.com/news-releases/axletech-sells-electric-vehicle-systems-group-to-allison-transmission-300836011.html
4/15/19,Piedmont Lithium,Piedmont Lithium,Carolina Lithium Project,Original,Cherryville Township,NC,Minerals,Lithium,Planned,2027,No Evidence,"$340,000,000",72,,No Evidence,$0,None,https://www.gastongazette.com/story/business/economy/2019/04/15/company-wants-to-mine-for-lithium-in-gaston/5432564007/
3/20/19,Ford Motor Company,Ford,Flat Rock Assembly Plant,Original,Flat Rock,MI,Light-Duty (Class 1-2),Vehicle Assembly,Planned,2023,Good Evidence,,900,MI06,No Evidence,$0,None,https://www.freep.com/story/money/cars/ford/2019/03/20/ford-electric-car-900-jobs-detroit/3221558002/
3/18/19,Graphite One,Graphite One,Graphite Creek Processing Plant,Original,,AK,Minerals,Graphite,Under Construction,,No Evidence,,,AK,No Evidence,$0,None,https://www.graphiteoneinc.com/graphite-one-drills-16-3-metres-of-11-93-graphite-at-graphite-creek-project-alaska/
2/26/19,Stellantis,Stellantis,Detroit Assembly Complex - Mack Plant,Original,Detroit,MI,Light-Duty (Class 1-2),Vehicle Assembly,Operational,2020,Good Evidence,,,MI13,Good Evidence,$0,None,https://media.fcanorthamerica.com/newsrelease.do?id=20661&mid=1
2/19/19,BorgWarner,Cascadia Motion,Main Facility,Original,Wilsonville,OR,Parts,EV Motors,Operational,,No Evidence,,,OR06,No Evidence,$0,None,http://www.cascadiamotion.com/contact
1/16/19,Knorr-Bremse Group,Kiepe Electric,Georgia Facility,Original,Alpharetta,GA,Parts,EV Drive Systems,Operational,,No Evidence,,,GA06,No Evidence,$0,None,https://www.electrive.com/2019/01/16/kiepe-installs-imc-systems-on-15-electric-buses-in-ohio/
1/1/19,Siemens,Siemens eMobility,Wendell Facility,Original,Raleigh,NC,EV Charging,Charging Units,Operational,2019,No Evidence,,167,NC02,No Evidence,$0,None,https://new.siemens.com/us/en/company/press/press-releases/smart-infrastructure/siemens-advances-north-carolinas-electric-transit-efforts.html
12/18/18,General Motors,General Motors,Brownstown Battery,Update,Brownstown,MI,Batteries,Packs,Operational,2018,Good Evidence,,-50,MI06,No Evidence,$0,None,https://www.detroitnews.com/story/business/autos/general-motors/2018/12/18/gm-laying-off-50-workers-brownstown-plant/2354625002/
12/3/18,SK,SK On,Commerce Battery Plant,Original,Commerce,GA,Batteries,Cells; Modules; Packs,Operational,2022,No Evidence,"$1,670,000,000","2,000",GA10,No Evidence,$0,None,https://www.businesswire.com/news/home/20181203005133/en/SK-Innovation-Announces-New-Battery-Manufacturing-Plant-in-Georgia
11/30/18,GreenPower Motors,GreenPower Motors,California Facility,Original,Porterville,CA,Multiple Classes,Vehicle Assembly,Operational,2019,No Evidence,,,CA22,No Evidence,$0,None,https://greenpowermotor.com/
11/30/18,NFI Group,New Flyer,Anniston Facility,Original,Anniston,AL,Heavy-Duty (Class 7-8),Vehicle Assembly,Operational,2019,Good Evidence,"$25,000,000",,AL03,No Evidence,$0,None,https://www.al.com/business/2018/11/new-flyer-opens-25-million-plant-expansion-in-anniston.html
11/27/18,Samsung,Samsung SDI,Auburn Hills Battery Manufacturing Factory #1,Original,Auburn Hills,MI,Batteries,Modules,Operational,2018,No Evidence,"$62,700,000",461,MI11,No Evidence,$0,None,https://www.freep.com/story/news/local/michigan/oakland/2018/11/27/samsung-build-electric-vehicle-battery-pack-factory/2131635002/
10/23/18,Controlled Thermal Resources,Controlled Thermal Resources,Hell's Kitchen Lithium and Power Project,Original,,CA,Minerals,Lithium,Under Construction,2025,No Evidence,"$900,000,000",470,,No Evidence,$0,None,https://www.cthermal.com/latest-news/ctr-announce-18b-lithium-geothermal-project
8/29/18,Nikola Motors,Nikola Motors,Coolidge Multi-Product Factory 4.0,Original,Coolidge,AZ,Heavy-Duty (Class 7-8),Vehicle Assembly,Canceled,2022,No Evidence,,,AZ02,No Evidence,$0,None,https://www.prnewswire.com/news-releases/nikola-corporation-breaks-ground-on-coolidge-multi-product-factory-4-0-manufacturing-facility-301098901.html
8/16/18,Stellantis,Stellantis,Toledo Machining Plant,Original,Toledo,OH,Parts,Power Electronics,Operational,2020,Good Evidence,"$5,000,000",25,OH09,No Evidence,$0,None,https://media.stellantisnorthamerica.com/newsrelease.do?id=20153&mid=18
8/3/18,Longboard Capital Advisors,Fixx Energy,Nissan Battery Plant,Expansion 1,Smyrna,TN,Batteries,Cells,Operational,2018,No Evidence,,50,TN04,No Evidence,$0,None,https://www.commercialappeal.com/story/money/2018/08/03/nissan-envision-group-take-control-smyrna-battery-plant/897768002/
