name,institution_type,latitude,longitude
Blue Wahoos Stadium,Sports Venue,30.4041011,-87.2178841
Boshamer Stadium,Sports Venue,35.9056936,-79.0431493
Bosse Field,Sports Venue,37.9929709,-87.5627089
Bowling Green Ballpark,Sports Venue,36.9969146,-86.440553
Brooks Field,Sports Venue,34.2219474,-77.8732125
Busch Stadium,Sports Venue,38.6226712,-90.192368
Bush Field,Sports Venue,41.308922,-72.9590786
CACTI Park of the Palm Beaches,Sports Venue,26.7561011,-80.1166713
Camelback Ranch,Sports Venue,33.5137226,-112.2955728
Campanelli Stadium,Sports Venue,42.0692944,-71.0418676
Canac Stadium,Sports Venue,46.8178006,-71.2338817
CarMax Park,Sports Venue,37.5698208,-77.4652326
CaroMont Health Park,Sports Venue,35.2629617,-81.1944741
CarShield Field,Sports Venue,38.8201084,-90.6797898
Cashman Field,Sports Venue,36.1800254,-115.1295197
Centennial Field,Sports Venue,44.4819862,-73.1876564
Charles Hawkins Field,Sports Venue,36.1434632,-86.807152
Charles Schwab Field Omaha,Sports Venue,41.2666464,-95.9312654
Charlotte Sports Park,Sports Venue,26.999299100000002,-82.1813715
Chase Field,Sports Venue,33.4458377,-112.0666838
Cheney Stadium,Sports Venue,47.2384816,-122.4971724
Chickasaw Bricktown Ballpark,Sports Venue,35.4652489,-97.5074816
CHS Field,Sports Venue,44.9507831,-93.0837893
Chukchansi Park,Sports Venue,36.7319627,-119.7900295
Citi Field,Sports Venue,40.7573026,-73.8456774
Citizens Bank Park,Sports Venue,39.9063291,-75.16644
Clark-LeClair Stadium,Sports Venue,35.5933674,-77.3673382
Classic Park,Sports Venue,41.6411768,-81.4356423
Clover Park,Sports Venue,27.3255962,-80.404467
Clover Stadium,Sports Venue,41.1693346,-74.0386999
Coca-Cola Field,Sports Venue,42.8800368,-78.8736337
Coca-Cola Park,Sports Venue,40.6261271,-75.452299
Comerica Park,Sports Venue,42.3388556,-83.0484008
Condron Family Ballpark,Sports Venue,29.6489368,-82.3529614
Constellation Field,Sports Venue,29.622331,-95.646522
Coolray Field,Sports Venue,34.0404183,-83.9919806
CoolToday Park,Sports Venue,27.0325507,-82.3198595
Coors Field,Sports Venue,39.7565439,-104.9939668
Copeland Park,Sports Venue,43.8367556,-91.2505424
Covenant Health Park,Sports Venue,35.9724015,-83.9148934
Crutcher Scott Field,Sports Venue,32.4727945,-99.7067749
Dabos Park,Sports Venue,32.3824712,-86.3105679
Daikin Park,Sports Venue,29.7571313,-95.3554273
Dan Law Field,Sports Venue,33.5884186,-101.876564
Danville Stadium,Sports Venue,40.1100395,-87.631309
Darryl & Lori Schroeder Park,Sports Venue,29.7269211,-95.3450954
David F. Couch Ballpark,Sports Venue,36.1301195,-80.2516723
Day Air Ballpark,Sports Venue,39.7643214,-84.1847134
Dell Diamond,Sports Venue,30.5279945,-97.6298332
Devon Park,Sports Venue,35.5247443,-97.463994
Dickey-Stephens Park,Sports Venue,34.754968,-92.272228
Dick Howser Stadium,Sports Venue,30.4410521,-84.303503
Disharoon Park,Sports Venue,38.0457508,-78.5131287
Dobbins Stadium,Sports Venue,38.5415909,-121.7578804
Dodd Stadium,Sports Venue,41.5734142,-72.1070051
Dodger Stadium,Sports Venue,34.0740261,-118.2398629
Doug Kingsmore Stadium,Sports Venue,34.6785174,-82.8493594
Dow Diamond,Sports Venue,43.6089697,-84.2360616
Dozer Park,Sports Venue,40.6877487,-89.5973897
Dudy Noble Field,Sports Venue,33.4632525,-88.7937731
Duly Health and Care Field,Sports Venue,41.5259934,-88.077457
Dunkin' Donuts Park,Sports Venue,41.7716758,-72.6746356
Dunn Field,Sports Venue,42.0797747,-76.7803573
Durham Bulls Athletic Park,Sports Venue,35.9916448,-78.9038085
East Field,Sports Venue,43.3161701,-73.6271739
Eck Stadium,Sports Venue,37.7222735,-97.2876048
Edinburg Baseball Stadium,Sports Venue,26.3126126,-98.1752872
Ed Smith Stadium,Sports Venue,27.3474119,-82.5168085
Equity Bank Park,Sports Venue,37.6818586,-97.3449621
Erlanger Park,Sports Venue,35.0282815,-85.3194287
ESL Ballpark,Sports Venue,43.1584237,-77.6189446
Excite Ballpark,Sports Venue,37.3200727,-121.8625402
Fenway Park,Sports Venue,42.3465319,-71.0972284
Fifth Third Field,Sports Venue,41.6486411,-83.5380435
Fifth Third Park,Sports Venue,34.9453882,-81.9358505
FirstEnergy Stadium,Sports Venue,40.365659,-75.9335089
First Horizon Park,Sports Venue,36.17282,-86.7848897
First National Bank Field,Sports Venue,36.0767308,-79.7945595
Fiscalini Field,Sports Venue,34.1348791,-117.2631741
Five County Stadium,Sports Venue,35.8175261,-78.2698631
Fluor Field,Sports Venue,34.8425669,-82.4078894
FNB Field,Sports Venue,40.2559078,-76.8899095
Foster Field,Sports Venue,31.4361789,-100.4532552
Founders Park,Sports Venue,33.9863832,-81.0426234
Four Winds Field,Sports Venue,41.670724,-86.2549871
Fox Cities Stadium,Sports Venue,44.2836534,-88.4683513
Franklin Field,Sports Venue,42.918655,-88.016493
Franklin Properties Ballpark,Sports Venue,40.765559,-73.1925219
Fraser Field,Sports Venue,42.4740832,-70.9539878
Frawley Stadium,Sports Venue,39.732802,-75.5642867
Funko Field,Sports Venue,47.96681,-122.2022473
Gesa Stadium,Sports Venue,46.2658532,-119.1720378
Globe Life Field,Sports Venue,32.7476878,-97.0840465
GCU Ballpark,Sports Venue,33.5124703,-112.1334547
GoMart Park,Sports Venue,38.3490356844892,-81.6251242160797
Goodwin Field,Sports Venue,33.8872057,-117.8853446
Goodyear Ballpark,Sports Venue,33.4293551,-112.389729
Goss Stadium,Sports Venue,44.5629484,-123.2772544
Grainger Stadium,Sports Venue,35.2702368,-77.5740337
Great American Ball Park,Sports Venue,39.0970536,-84.5063209
Greater Nevada Field,Sports Venue,39.5290197,-119.8079467
Hadlock Field,Sports Venue,43.6571531,-70.2780604
Hammond Stadium,Sports Venue,26.5383674,-81.8415999
Harbor Park,Sports Venue,36.8424173,-76.2785697
Harry Grove Stadium,Sports Venue,39.4012329,-77.4130796
Haymarket Park,Sports Venue,40.822903,-96.7131615
Heritage Financial Park,Sports Venue,41.5279293,-73.9600681
Hi Corbett Field,Sports Venue,32.2126195,-110.9199965
Hillsboro Ballpark,Sports Venue,45.5542156,-122.9086232
Hinchliffe Stadium,Sports Venue,40.9183621,-74.1814112
Hodgetown,Sports Venue,35.2053852,-101.831701
Hohokam Stadium,Sports Venue,33.4388995,-111.8292171
HomeTrust Park,Sports Venue,35.5870992,-82.5491237
Hoover Metropolitan Stadium,Sports Venue,33.3383894,-86.8492305
Huntington Park,Sports Venue,39.9684788,-83.0108069
Impact Field,Sports Venue,41.9768482,-87.871694
Isotopes Park,Sports Venue,35.0699335,-106.628859
Jackson Baseball Stadium,Sports Venue,35.6790344,-88.769542
Jackson Field,Sports Venue,42.7353504,-84.5455992
Jack Kaiser Stadium,Sports Venue,40.7237219,-73.7912232
Jackie Robinson Ballpark,Sports Venue,29.2101535,-81.0162091
Jerry Uht Park,Sports Venue,42.127384,-80.0801074
JetBlue Park,Sports Venue,26.5513245,-81.7616593
Jim Patterson Stadium,Sports Venue,38.2057967,-85.7620883
Joker Marchant Stadium,Sports Venue,28.0748581,-81.9505942
Joseph L. Bruno Stadium,Sports Venue,42.6958892,-73.6796165
"Joseph P. Riley, Jr. Park",Sports Venue,32.7901698,-79.9614411
Kauffman Stadium,Sports Venue,39.0517018,-94.4802332
Keesler Federal Park,Sports Venue,30.3953562,-88.8930309
Kino Veterans Memorial Stadium,Sports Venue,32.1768185,-110.9333404
Labatt Park,Sports Venue,42.9835928,-81.258198
Las Vegas Ballpark,Sports Venue,36.1529489,-115.3298832
LECOM Field,Sports Venue,27.4858593,-82.5701415
Legends Field,Sports Venue,39.1248002,-94.8307228
Legends Field,Sports Venue,38.0658907,-84.4783187
LeLacheur Park,Sports Venue,42.6539252,-71.3175881
Les Murakami Stadium,Sports Venue,21.2929431,-157.815814
Lewis & Clark Park,Sports Venue,42.443625,-96.3634658
Lindquist Field,Sports Venue,41.2243838,-111.9748235
Lindsey Nelson Stadium,Sports Venue,35.9488285,-83.9294314
LMCU Ballpark,Sports Venue,43.0408692,-85.6591987
loanDepot Park,Sports Venue,25.7777885,-80.2192712
LoanMart Field,Sports Venue,34.1031166,-117.5473487
Louisville Slugger Field,Sports Venue,38.2567928,-85.7444823
L.P. Franz Stadium,Sports Venue,35.7493596,-81.3784361
Lupton Stadium,Sports Venue,32.7024771,-97.3719978
Luther Williams Field,Sports Venue,32.829332,-83.6140627
Mahaney Diamond,Sports Venue,44.9051541,-68.6701941
Maimonides Park,Sports Venue,40.5741308,-73.983634
Marion Stadium,Sports Venue,37.7475982,-88.9624277
Medlar Field at Lubrano Park,Sports Venue,40.8122502,-77.8513098
Meritus Park,Sports Venue,39.6398638,-77.7246969
M.L. Tigue Moore Field,Sports Venue,30.2130546,-92.0416546
Modern Woodmen Field,Sports Venue,37.6219648,-121.0007358
Modern Woodman Park,Sports Venue,41.5183142,-90.5815994
Momentum Bank Ballpark,Sports Venue,31.9870304,-102.1551597
Mulcahy Stadium,Sports Venue,61.2051805,-149.8776769
Muzzy Field,Sports Venue,41.6735409,-72.9599959
Nat Bailey Stadium,Sports Venue,49.242399,-123.1068063
Nationals Park,Sports Venue,38.8733104,-77.0073259
NelsonCorp Field,Sports Venue,41.8490247664733,-90.1852011680603
Nelson Wolff Municipal Stadium,Sports Venue,29.4087781,-98.60075
NBT Bank Stadium,Sports Venue,43.0796481,-76.1653912
Nettleton Stadium,Sports Venue,39.7304092,-121.8535924
New Britain Stadium,Sports Venue,41.6489136,-72.7752721
Newman Outdoor Field,Sports Venue,46.8987875,-96.8036699
Northeast Delta Dental Stadium,Sports Venue,42.981709,-71.4659894
Northwestern Medicine Field,Sports Venue,41.8805772,-88.2817822
NYSEG Stadium,Sports Venue,42.1032613,-75.9048199
Oakland Coliseum,Sports Venue,37.7515627,-122.2006077
O'Brate Stadium,Sports Venue,36.1310502,-97.0687916
Ogren Park at Allegiance Field,Sports Venue,46.8739813,-114.0065646
ONEOK Field,Sports Venue,36.1597845,-95.9877419
ONT Field,Sports Venue,34.0179272,-117.6036004
Oracle Park,Sports Venue,37.778364,-122.3888969
Oriole Park at Camden Yards,Sports Venue,39.2840828,-76.6214632
Ottawa Stadium,Sports Venue,45.4202815,-75.6532145
Parkview Field,Sports Venue,41.0746037,-85.1424551
Paterson Field,Sports Venue,32.3821179,-86.290977
Pelicans Ballpark,Sports Venue,33.7110607,-78.8841748
Penn Medicine Park,Sports Venue,40.0489795,-76.3111424
Peoples Natural Gas Field,Sports Venue,40.4734525,-78.3946394
Petco Park,Sports Venue,32.7079209,-117.157023
Pete Taylor Park,Sports Venue,31.3335789,-89.3379235
Phil Welch Stadium,Sports Venue,39.7381813,-94.8267102
Phoenix Municipal Stadium,Sports Venue,33.4494543,-111.9543421
PK Park,Sports Venue,44.0589261,-123.0652427
Plainsman Park,Sports Venue,32.5996051,-85.4895436
Polar Park,Sports Venue,42.2571971,-71.8010943
PNC Field,Sports Venue,41.3607374,-75.6836021
PNC Park,Sports Venue,40.4467348,-80.0051773
Prince George’s Stadium,Sports Venue,38.9460342,-76.7090319
Principal Park,Sports Venue,41.5804369,-93.6157893
Progressive Field,Sports Venue,41.496163,-81.6851734
Raimondi Park,Sports Venue,37.8159402,-122.2937988
Rate Field,Sports Venue,41.8295453,-87.6334763
Reckling Park,Sports Venue,29.7131544,-95.4040611
Regency Furniture Stadium,Sports Venue,38.5621936,-76.9026017
Regions Field,Sports Venue,33.5074876,-86.810317
RE/MAX Field,Sports Venue,53.5318076,-113.4967946
Rickwood Field,Sports Venue,33.5020483,-86.8555712
Riders Field,Sports Venue,33.0985703,-96.819511
Ripken Stadium,Sports Venue,39.5306829,-76.1849069
Riverfront Stadium,Sports Venue,42.5112098,-92.3532844
Robin Roberts Stadium,Sports Venue,39.8176343,-89.6356273
Roger Dean Stadium,Sports Venue,26.8912151,-80.116092
Rogers Centre,Sports Venue,43.6413706,-79.389267
Route 66 Stadium,Sports Venue,37.2117036,-93.2791936
Salem Memorial Ballpark,Sports Venue,37.284997,-80.036602
Sal Maglie Stadium,Sports Venue,43.1003248,-79.0258008
Salt River Fields at Talking Stick,Sports Venue,33.5455438,-111.8844867
Sam Suplizio Field,Sports Venue,39.0761263,-108.5498409
San Manuel Stadium,Sports Venue,34.0979017,-117.29491
Sargent's Stadium at the Point,Sports Venue,40.3288143,-78.9247191
Scottsdale Stadium,Sports Venue,33.4892093,-111.920321
Segra Park,Sports Venue,34.0196033,-81.032538400000007
Segra Stadium,Sports Venue,35.0554458,-78.8833931
Sewell-Thomas Stadium,Sports Venue,33.2045455,-87.5385475
ShoreTown Ballpark,Sports Venue,40.0754608,-74.1864896
Sioux Falls Stadium,Sports Venue,43.5592938,-96.7483413
SIUH Community Park,Sports Venue,40.6458207,-74.0763213
Skylands Stadium,Sports Venue,41.1268232,-74.7123849
Sloan Park,Sports Venue,33.4315756,-111.8815577
Southwest University Park,Sports Venue,31.7592523,-106.4924526
ForeFront Field,Sports Venue,41.4600959,-82.0610261
SRP Park,Sports Venue,33.4849143,-81.9761288
Stanky Field,Sports Venue,30.6917884,-88.1842303
Steinbrenner Field,Sports Venue,27.9803703,-82.5062191
Surprise Stadium,Sports Venue,33.6281455,-112.3777235
Sutter Health Park,Sports Venue,38.5807817,-121.5133381
Swayze Field,Sports Venue,34.3624575,-89.528634
Synovus Park,Sports Venue,32.4523539,-84.9912392
Target Field,Sports Venue,44.9817387,-93.2772517
TD Ballpark,Sports Venue,28.0034767,-82.7864134
TD Bank Ballpark,Sports Venue,40.5604956,-74.5527934
Tempe Diablo Stadium,Sports Venue,33.4013696,-111.9698453
The Ballpark at America First Square,Sports Venue,40.5494645,-112.0224363
The Corn Crib,Sports Venue,40.5338532,-89.0035594
The Diamond,Sports Venue,33.6545395,-117.3017979
Thomas More Stadium,Sports Venue,38.9824808,-84.6381569
T-Mobile Park,Sports Venue,47.5915563,-122.3319697
Toyota Field,Sports Venue,34.6838868,-86.7246058
Trois-Rivieres Stadium,Sports Venue,46.3482162,-72.5565863
Tropicana Field,Sports Venue,27.768166,-82.6534573
Truist Stadium,Sports Venue,36.0920602,-80.2547407
Truist Field,Sports Venue,35.2284348,-80.8483136
Truist Park,Sports Venue,33.8907196,-84.4677437
Truist Point,Sports Venue,35.958906,-80.0114466
Trustmark Park,Sports Venue,32.2742161,-90.147264
Turchin Stadium,Sports Venue,29.9462985,-90.1155764
Turtle Creek Stadium,Sports Venue,44.682233,-85.6599069
UFCU Disch-Falk Field,Sports Venue,30.2797677,-97.7260441
U.S. Steel Yard,Sports Venue,41.6030165,-87.3314434
Veterans Memorial Stadium,Sports Venue,41.9679861,-91.686101
Victory Field,Sports Venue,39.7649232,-86.1683679
Vincent-Beck Stadium,Sports Venue,30.0343901,-94.0745759
Virginia Credit Union Stadium,Sports Venue,38.3173733,-77.5106093
Volcanoes Stadium,Sports Venue,45.0155826,-122.9926085
VyStar Ballpark,Sports Venue,30.3251564,-81.64258
Wade Stadium,Sports Venue,46.7537846,-92.1439005
War Memorial Stadium,Sports Venue,37.0095183,-76.3869632
War Memorial Stadium,Sports Venue,36.0796616,-79.7771789
Warner Park,Sports Venue,43.1306574,-89.3673956
WellSpan Park,Sports Venue,39.9683225,-76.7281079
Werner Park,Sports Venue,41.1520086,-96.106081
Whataburger Field,Sports Venue,27.8098424,-97.3990452
Wilson Ballpark,Sports Venue,35.721127,-77.9149521
Wintrust Field,Sports Venue,41.9933165,-88.1176364
Wrigley Field,Sports Venue,41.9481999,-87.6552773
Yankee Stadium,Sports Venue,40.8294871,-73.9260149
Yogi Berra Stadium,Sports Venue,40.8692293,-74.195137
Abbott Memorial Alumni Stadium,Sports Venue,32.4248731,-85.705322
Acrisure Stadium,Sports Venue,40.4467593,-80.0157881
Acrisure Bounce House,Sports Venue,28.6082414,-81.1925805
Aggie Memorial Stadium,Sports Venue,32.2796496,-106.7411041
A.J. McClung Memorial Stadium,Sports Venue,32.4515487,-84.9849022
Alamodome,Sports Venue,29.4168343,-98.4787631
Albertsons Stadium,Sports Venue,43.6029101,-116.195891
Alerus Center,Sports Venue,47.9106179849019,-97.0913529396057
Alex G. Spanos Stadium,Sports Venue,35.2984767,-120.6650519
Alfond Stadium,Sports Venue,44.9052073,-68.6716855
Alexander Stadium,Sports Venue,40.1626842,-84.210067
Allegacy Stadium,Sports Venue,36.1306351,-80.2546066
Allegiant Stadium,Sports Venue,36.0908015,-115.1833585
Allen E. Paulson Stadium,Sports Venue,32.4122026,-81.7831278
Allianz Field,Sports Venue,44.952903,-93.1651008
Alumni Stadium,Sports Venue,42.3351519,-71.166333
America First Field,Sports Venue,40.582858,-111.8933594
American Legion Memorial Stadium,Sports Venue,35.2182079,-80.8282004
AmFirst Stadium,Sports Venue,33.8203193,-85.766337
Amon G. Carter Stadium,Sports Venue,32.7096813,-97.3681355
Andy Kerr Stadium,Sports Venue,42.8165114,-75.5457688
Arizona Stadium,Sports Venue,32.2288939,-110.9488302
Arlin Field,Sports Venue,40.7648933,-82.5507292
Armstrong Stadium,Sports Venue,37.0205351,-76.333598
Arrowhead Stadium,Sports Venue,39.0488689,-94.4839239
Arthur Ashe Stadium,Sports Venue,40.7498579,-73.8470131
ASU Stadium,Sports Venue,32.3642489,-86.2897861
Astound Broadband Stadium,Sports Venue,31.9892081,-102.1539512
AT&T Stadium,Sports Venue,32.7478322,-97.0928122
Atwood Stadium,Sports Venue,43.0168436,-83.7018267
Audi Field,Sports Venue,38.8688416,-77.0128942
Autzen Stadium,Sports Venue,44.058263,-123.0684937
A.W. Mumford Stadium,Sports Venue,30.5220104,-91.1895062
Bain-Schaeffer Buffalo Stadium,Sports Venue,34.9865807,-101.913584
Bakersfield Memorial Stadium,Sports Venue,35.4093583,-118.9694651
Bank of America Stadium,Sports Venue,35.2257793,-80.8528519
Bazemore-Hyder Stadium,Sports Venue,30.8459652,-83.2839847
BC Place,Sports Venue,49.2767368,-123.1119347
Beaver Stadium,Sports Venue,40.8122258,-77.8561324
Ben Hill Griffin Stadium,Sports Venue,29.6498315,-82.3485804
Bill Snyder Family Stadium,Sports Venue,39.2020382,-96.5938488
BMO Field,Sports Venue,43.6331866,-79.4185889
BMO Stadium,Sports Venue,34.0127514,-118.2845968
Bobby Dodd Stadium,Sports Venue,33.7724766,-84.3928958
Bobcat Stadium,Sports Venue,45.6589125,-111.0494399
Boone Pickens Stadium,Sports Venue,36.1257,-97.0665801
Bowman Gray Stadium,Sports Venue,36.0826834,-80.2220285
Brady Street Stadium,Sports Venue,41.55577,-90.5671048
Bragg Memorial Stadium,Sports Venue,30.426043,-84.2917764
Braly Municipal Stadium,Sports Venue,34.8107467,-87.6705874
Bridgeforth Stadium,Sports Venue,38.4352284,-78.8729525
Brooks Stadium,Sports Venue,33.7928616,-79.0174592
Brown Stadium,Sports Venue,41.8421753,-71.3943529
Bryant-Denny Stadium,Sports Venue,33.2077413,-87.5504833
B.T. Harvey Stadium,Sports Venue,33.745771,-84.4161238
Caesars Superdome,Sports Venue,29.9509373,-90.0811958
Cajun Field,Sports Venue,30.2158638,-92.041719
California Memorial Stadium,Sports Venue,37.8710169,-122.250731
Camping World Stadium,Sports Venue,28.539055,-81.4027905
Camp Randall Stadium,Sports Venue,43.0698597,-89.4126821
Canvas Stadium,Sports Venue,40.5702272,-105.0879729
Carpenter-Haygood Stadium,Sports Venue,34.1346327,-93.0633751
Carroll Stadium,Sports Venue,39.7710918,-86.1778737
Carter-Finley Stadium,Sports Venue,35.8008119,-78.7195086
Casey Stadium,Sports Venue,42.6808501,-73.8272453
CEFCU Stadium,Sports Venue,37.3197911,-121.868366
Central Parc Stadium,Sports Venue,33.7356716,-84.389441
Centennial Stadium,Sports Venue,39.5828151,-104.8279497
Centreville Bank Stadium,Sports Venue,41.8696763,-71.3829919
Chad Richison Stadium,Sports Venue,35.6615327,-97.4707246
Chapman Field,Sports Venue,40.2381265,-77.0648386
Charlie W. Johnson Stadium,Sports Venue,34.0181271,-81.0105658
Chase Stadium,Sports Venue,26.1931544,-80.1610735
Children's Mercy Park,Sports Venue,39.1216373,-94.8231804
Christy Mathewson-Memorial Stadium,Sports Venue,40.9518796,-76.8854088
City Stadium,Sports Venue,37.5496769,-77.4867225
Clarence T.C. Ching Athletics Complex,Sports Venue,21.2943691,-157.8170118
Cleveland Browns Stadium,Sports Venue,41.5060223,-81.6995073
Commonwealth Stadium,Sports Venue,53.5596468,-113.4760667
Cotton Bowl,Sports Venue,32.7795354,-96.7595531
CPKC Stadium,Sports Venue,39.1194053,-94.5668718
Cramton Bowl,Sports Venue,32.3794903,-86.2929619
Credit One Stadium,Sports Venue,32.8614296,-79.9036397
